0 1 2
28 144 1
28 151 1
28 153 1
28 156 1
28 158 1
28 159 1
28 161 1
28 162 1
28 168 1
28 170 1
28 173 1
28 176 1
28 178 1
28 182 1
28 185 1
28 187 1
28 190 1
28 191 1
28 193 1
28 196 1
28 198 1
28 199 1
28 200 1
28 203 1
28 204 1
28 205 1
28 208 1
28 210 1
28 211 1
28 214 1
28 215 1
28 216 1
28 218 1
28 219 1
28 220 1
28 223 1
28 224 1
28 232 1
28 240 1
28 245 1
28 247 1
28 248 1
28 252 1
28 253 1
29 1 1
29 5 1
29 6 1
29 7 1
29 8 1
29 10 1
29 12 1
29 13 1
29 18 1
29 19 1
29 20 1
29 21 1
29 30 1
29 31 1
29 33 1
29 34 1
29 46 1
29 47 1
29 50 1
29 58 1
29 63 1
29 64 1
29 66 1
29 74 1
29 84 1
29 88 1
29 92 1
29 95 1
29 96 1
29 97 1
29 100 1
29 101 1
29 113 1
29 123 1
29 124 1
29 126 1
29 129 1
29 147 1
29 148 1
29 149 1
29 164 1
29 171 1
29 172 1
29 181 1
29 184 1
29 186 1
29 189 1
29 192 1
29 193 1
29 194 1
29 199 1
29 201 1
29 202 1
29 233 1
29 234 1
29 235 1
29 239 1
29 243 1
29 244 1
29 246 1
29 251 1
30 1 1
30 5 1
30 6 1
30 7 1
30 8 1
30 10 1
30 12 1
30 13 1
30 18 1
30 19 1
30 20 1
30 21 1
30 29 1
30 31 1
30 33 1
30 34 1
30 46 1
30 47 1
30 50 1
30 58 1
30 63 1
30 64 1
30 66 1
30 74 1
30 84 1
30 88 1
30 92 1
30 95 1
30 96 1
30 97 1
30 100 1
30 101 1
30 113 1
30 123 1
30 124 1
30 126 1
30 129 1
30 147 1
30 148 1
30 149 1
30 164 1
30 171 1
30 172 1
30 181 1
30 184 1
30 186 1
30 189 1
30 192 1
30 193 1
30 194 1
30 199 1
30 201 1
30 202 1
30 233 1
30 234 1
30 235 1
30 239 1
30 243 1
30 244 1
30 246 1
30 251 1
31 1 1
31 5 1
31 6 1
31 7 1
31 8 1
31 10 1
31 12 1
31 13 1
31 18 1
31 19 1
31 20 1
31 21 1
31 29 1
31 30 1
31 33 1
31 34 1
31 46 1
31 47 1
31 50 1
31 58 1
31 63 1
31 64 1
31 66 1
31 74 1
31 84 1
31 88 1
31 92 1
31 95 1
31 96 1
31 97 1
31 100 1
31 101 1
31 113 1
31 123 1
31 124 1
31 126 1
31 129 1
31 147 1
31 148 1
31 149 1
31 164 1
31 171 1
31 172 1
31 181 1
31 184 1
31 186 1
31 189 1
31 192 1
31 193 1
31 194 1
31 199 1
31 201 1
31 202 1
31 233 1
31 234 1
31 235 1
31 239 1
31 243 1
31 244 1
31 246 1
31 251 1
32 4 1
32 12 1
32 14 1
32 15 1
32 26 1
32 36 1
32 37 1
32 40 1
32 41 1
32 48 1
32 56 1
32 61 1
32 69 1
32 72 1
32 80 1
32 82 1
32 90 1
32 91 1
32 93 1
32 98 1
32 107 1
32 110 1
32 122 1
32 125 1
32 127 1
32 128 1
32 132 1
32 137 1
32 145 1
32 146 1
32 152 1
32 155 1
32 157 1
32 163 1
32 165 1
32 167 1
32 176 1
32 179 1
32 188 1
32 195 1
32 199 1
32 206 1
32 212 1
32 217 1
32 228 1
32 232 1
32 235 1
32 236 1
32 237 1
32 238 1
32 242 1
32 249 1
33 1 1
33 5 1
33 6 1
33 7 1
33 8 1
33 10 1
33 12 1
33 13 1
33 18 1
33 19 1
33 20 1
33 21 1
33 29 1
33 30 1
33 31 1
33 34 1
33 46 1
33 47 1
33 50 1
33 58 1
33 63 1
33 64 1
33 66 1
33 74 1
33 84 1
33 88 1
33 92 1
33 95 1
33 96 1
33 97 1
33 100 1
33 101 1
33 113 1
33 123 1
33 124 1
33 126 1
33 129 1
33 147 1
33 148 1
33 149 1
33 164 1
33 171 1
33 172 1
33 181 1
33 184 1
33 186 1
33 189 1
33 192 1
33 193 1
33 194 1
33 199 1
33 201 1
33 202 1
33 233 1
33 234 1
33 235 1
33 239 1
33 243 1
33 244 1
33 246 1
33 251 1
34 1 1
34 5 1
34 6 1
34 7 1
34 8 1
34 10 1
34 12 1
34 13 1
34 18 1
34 19 1
34 20 1
34 21 1
34 29 1
34 30 1
34 31 1
34 33 1
34 46 1
34 47 1
34 50 1
34 58 1
34 63 1
34 64 1
34 66 1
34 74 1
34 84 1
34 88 1
34 92 1
34 95 1
34 96 1
34 97 1
34 100 1
34 101 1
34 113 1
34 123 1
34 124 1
34 126 1
34 129 1
34 147 1
34 148 1
34 149 1
34 164 1
34 171 1
34 172 1
34 181 1
34 184 1
34 186 1
34 189 1
34 192 1
34 193 1
34 194 1
34 199 1
34 201 1
34 202 1
34 233 1
34 234 1
34 235 1
34 239 1
34 243 1
34 244 1
34 246 1
34 251 1
35 10 1
35 11 1
35 13 1
35 17 1
35 22 1
35 23 1
35 24 1
35 25 1
35 28 1
35 39 1
35 42 1
35 46 1
35 51 1
35 53 1
35 54 1
35 55 1
35 57 1
35 58 1
35 59 1
35 62 1
35 65 1
35 71 1
35 73 1
35 74 1
35 75 1
35 78 1
35 79 1
35 85 1
35 87 1
35 89 1
35 92 1
35 94 1
35 99 1
35 102 1
35 103 1
35 105 1
35 109 1
35 112 1
35 115 1
35 116 1
35 117 1
35 118 1
35 119 1
35 120 1
35 121 1
35 134 1
35 136 1
35 138 1
35 139 1
35 141 1
35 143 1
35 144 1
35 151 1
35 153 1
35 156 1
35 158 1
35 159 1
35 161 1
35 162 1
35 168 1
35 170 1
35 173 1
35 176 1
35 178 1
35 182 1
35 185 1
35 187 1
35 190 1
35 191 1
35 193 1
35 196 1
35 198 1
35 199 1
35 200 1
35 203 1
35 204 1
35 205 1
35 208 1
35 210 1
35 211 1
35 214 1
35 215 1
35 216 1
35 218 1
35 219 1
35 220 1
35 223 1
35 224 1
35 232 1
35 240 1
35 245 1
35 247 1
35 248 1
35 252 1
35 253 1
36 4 1
36 12 1
36 14 1
36 15 1
36 26 1
36 32 1
36 37 1
36 40 1
36 41 1
36 48 1
36 56 1
36 61 1
36 69 1
36 72 1
36 80 1
36 82 1
36 90 1
36 91 1
36 93 1
36 98 1
36 107 1
36 110 1
36 122 1
36 125 1
36 127 1
36 128 1
36 132 1
36 137 1
36 145 1
36 146 1
36 152 1
36 155 1
36 157 1
36 163 1
36 165 1
36 167 1
36 176 1
36 179 1
36 188 1
36 195 1
36 199 1
36 206 1
36 212 1
36 217 1
36 228 1
36 232 1
36 235 1
36 236 1
36 237 1
36 238 1
36 242 1
36 249 1
37 4 1
37 12 1
37 14 1
37 15 1
37 26 1
37 32 1
37 36 1
37 40 1
37 41 1
37 48 1
37 56 1
37 61 1
37 69 1
37 72 1
37 80 1
37 82 1
37 90 1
37 91 1
37 93 1
37 98 1
37 107 1
37 110 1
37 122 1
37 125 1
37 127 1
37 128 1
37 132 1
37 137 1
37 145 1
37 146 1
37 152 1
37 155 1
37 157 1
37 163 1
37 165 1
37 167 1
37 176 1
37 179 1
37 188 1
37 195 1
37 199 1
37 206 1
37 212 1
37 217 1
37 228 1
37 232 1
37 235 1
37 236 1
37 237 1
37 238 1
37 242 1
37 249 1
38 0 1
38 1 1
38 2 1
38 3 1
38 9 1
38 10 1
38 13 1
38 16 1
38 27 1
38 43 1
38 44 1
38 45 1
38 46 1
38 47 1
38 49 1
38 50 1
38 57 1
38 58 1
38 68 1
38 76 1
38 77 1
38 92 1
38 95 1
38 104 1
38 108 1
38 111 1
38 114 1
38 130 1
38 131 1
38 133 1
38 140 1
38 150 1
38 154 1
38 156 1
38 160 1
38 169 1
38 171 1
38 174 1
38 175 1
38 177 1
38 193 1
38 194 1
38 199 1
38 202 1
38 207 1
38 209 1
38 221 1
38 222 1
38 223 1
38 224 1
38 226 1
38 227 1
38 229 1
38 232 1
38 235 1
38 241 1
38 251 1
38 253 1
39 10 1
39 11 1
39 13 1
39 17 1
39 22 1
39 23 1
39 24 1
39 25 1
39 28 1
39 35 1
39 42 1
39 46 1
39 51 1
39 53 1
39 54 1
39 55 1
39 57 1
39 58 1
39 59 1
39 62 1
39 65 1
39 71 1
39 73 1
39 74 1
39 75 1
39 78 1
39 79 1
39 85 1
39 87 1
39 89 1
39 92 1
39 94 1
39 99 1
39 102 1
39 103 1
39 105 1
39 109 1
39 112 1
39 115 1
39 116 1
39 117 1
39 118 1
39 119 1
39 120 1
39 121 1
39 134 1
39 136 1
39 138 1
39 139 1
39 141 1
39 143 1
39 144 1
39 151 1
39 153 1
39 156 1
39 158 1
39 159 1
39 161 1
39 162 1
39 168 1
39 170 1
39 173 1
39 176 1
39 178 1
39 182 1
39 185 1
39 187 1
39 190 1
39 191 1
39 193 1
39 196 1
39 198 1
39 199 1
39 200 1
39 203 1
39 204 1
39 205 1
39 208 1
39 210 1
39 211 1
39 214 1
39 215 1
39 216 1
39 218 1
39 219 1
39 220 1
39 223 1
39 224 1
39 232 1
39 240 1
39 245 1
39 247 1
39 248 1
39 252 1
39 253 1
40 4 1
40 12 1
40 14 1
40 15 1
40 26 1
40 32 1
40 36 1
40 37 1
40 41 1
40 48 1
40 56 1
40 61 1
40 69 1
40 72 1
40 80 1
40 82 1
40 90 1
40 91 1
40 93 1
40 98 1
40 107 1
40 110 1
40 122 1
40 125 1
40 127 1
40 128 1
40 132 1
40 137 1
40 145 1
40 146 1
40 152 1
40 155 1
40 157 1
40 163 1
40 165 1
40 167 1
40 176 1
40 179 1
40 188 1
40 195 1
40 199 1
40 206 1
40 212 1
40 217 1
40 228 1
40 232 1
40 235 1
40 236 1
40 237 1
40 238 1
40 242 1
40 249 1
41 4 1
41 12 1
41 14 1
41 15 1
41 26 1
41 32 1
41 36 1
41 37 1
41 40 1
41 48 1
41 56 1
41 61 1
41 69 1
41 72 1
41 80 1
41 82 1
41 90 1
41 91 1
41 93 1
41 98 1
41 107 1
41 110 1
41 122 1
41 125 1
41 127 1
41 128 1
41 132 1
41 137 1
41 145 1
41 146 1
41 152 1
41 155 1
41 157 1
41 163 1
41 165 1
41 167 1
41 176 1
41 179 1
41 188 1
41 195 1
41 199 1
41 206 1
41 212 1
41 217 1
41 228 1
41 232 1
41 235 1
41 236 1
41 237 1
41 238 1
41 242 1
41 249 1
42 10 1
42 11 1
42 13 1
42 17 1
42 22 1
42 23 1
42 24 1
42 25 1
42 28 1
42 35 1
42 39 1
42 46 1
42 51 1
42 53 1
42 54 1
42 55 1
42 57 1
42 58 1
42 59 1
42 62 1
42 65 1
42 71 1
42 73 1
42 74 1
42 75 1
42 78 1
42 79 1
42 85 1
42 87 1
42 89 1
42 92 1
42 94 1
42 99 1
42 102 1
42 103 1
42 105 1
42 109 1
42 112 1
42 115 1
42 116 1
42 117 1
42 118 1
42 119 1
42 120 1
42 121 1
42 134 1
42 136 1
42 138 1
42 139 1
42 141 1
42 143 1
42 144 1
42 151 1
42 153 1
42 156 1
42 158 1
42 159 1
42 161 1
42 162 1
42 168 1
42 170 1
42 173 1
42 176 1
42 178 1
42 182 1
42 185 1
42 187 1
42 190 1
42 191 1
42 193 1
42 196 1
42 198 1
42 199 1
42 200 1
42 203 1
42 204 1
42 205 1
42 208 1
42 210 1
42 211 1
42 214 1
42 215 1
42 216 1
42 218 1
42 219 1
42 220 1
42 223 1
42 224 1
42 232 1
42 240 1
42 245 1
42 247 1
42 248 1
42 252 1
42 253 1
43 0 1
43 1 1
43 2 1
43 3 1
43 9 1
43 10 1
43 13 1
43 16 1
43 27 1
43 38 1
43 44 1
43 45 1
43 46 1
43 47 1
43 49 1
43 50 1
43 57 1
43 58 1
43 68 1
43 76 1
43 77 1
43 92 1
43 95 1
43 104 1
43 108 1
43 111 1
43 114 1
43 130 1
43 131 1
43 133 1
43 140 1
43 150 1
43 154 1
43 156 1
43 160 1
43 169 1
43 171 1
43 174 1
43 175 1
43 177 1
43 193 1
43 194 1
43 199 1
43 202 1
43 207 1
43 209 1
43 221 1
43 222 1
43 223 1
43 224 1
43 226 1
43 227 1
43 229 1
43 232 1
43 235 1
43 241 1
43 251 1
43 253 1
44 0 1
44 1 1
44 2 1
44 3 1
44 9 1
44 10 1
44 13 1
44 16 1
44 27 1
44 38 1
44 43 1
44 45 1
44 46 1
44 47 1
44 49 1
44 50 1
44 57 1
44 58 1
44 68 1
44 76 1
44 77 1
44 92 1
44 95 1
44 104 1
44 108 1
44 111 1
44 114 1
44 130 1
44 131 1
44 133 1
44 140 1
44 150 1
44 154 1
44 156 1
44 160 1
44 169 1
44 171 1
44 174 1
44 175 1
44 177 1
44 193 1
44 194 1
44 199 1
44 202 1
44 207 1
44 209 1
44 221 1
44 222 1
44 223 1
44 224 1
44 226 1
44 227 1
44 229 1
44 232 1
44 235 1
44 241 1
44 251 1
44 253 1
45 0 1
45 1 1
45 2 1
45 3 1
45 9 1
45 10 1
45 13 1
45 16 1
45 27 1
45 38 1
45 43 1
45 44 1
45 46 1
45 47 1
45 49 1
45 50 1
45 57 1
45 58 1
45 68 1
45 76 1
45 77 1
45 92 1
45 95 1
45 104 1
45 108 1
45 111 1
45 114 1
45 130 1
45 131 1
45 133 1
45 140 1
45 150 1
45 154 1
45 156 1
45 160 1
45 169 1
45 171 1
45 174 1
45 175 1
45 177 1
45 193 1
45 194 1
45 199 1
45 202 1
45 207 1
45 209 1
45 221 1
45 222 1
45 223 1
45 224 1
45 226 1
45 227 1
45 229 1
45 232 1
45 235 1
45 241 1
45 251 1
45 253 1
46 0 1
46 1 2
46 2 1
46 3 1
46 5 1
46 6 1
46 7 2
46 8 1
46 9 1
46 10 3
46 11 1
46 12 1
46 13 4
46 16 1
46 17 1
46 18 1
46 19 1
46 20 1
46 21 1
46 22 1
46 23 1
46 24 1
46 25 1
46 27 1
46 28 1
46 29 1
46 30 1
46 31 1
46 33 1
46 34 1
46 35 1
46 38 1
46 39 1
46 42 1
46 43 1
46 44 1
46 45 1
46 47 2
46 49 1
46 50 2
46 51 1
46 52 1
46 53 1
46 54 1
46 55 1
46 57 2
46 58 3
46 59 1
46 61 1
46 62 1
46 63 1
46 64 1
46 65 1
46 66 1
46 68 1
46 71 1
46 73 1
46 74 2
46 75 1
46 76 2
46 77 1
46 78 1
46 79 1
46 81 1
46 84 1
46 85 1
46 87 1
46 88 1
46 89 1
46 92 3
46 94 1
46 95 2
46 96 1
46 97 1
46 99 1
46 100 1
46 101 1
46 102 1
46 103 1
46 104 1
46 105 1
46 108 1
46 109 1
46 111 1
46 112 1
46 113 1
46 114 1
46 115 1
46 116 1
46 117 1
46 118 1
46 119 1
46 120 1
46 121 1
46 123 1
46 124 1
46 126 1
46 129 1
46 130 1
46 131 1
46 133 1
46 134 1
46 136 1
46 138 1
46 139 1
46 140 1
46 141 1
46 143 1
46 144 1
46 147 1
46 148 1
46 149 1
46 150 1
46 151 1
46 153 1
46 154 1
46 156 2
46 158 1
46 159 1
46 160 1
46 161 1
46 162 1
46 164 1
46 168 1
46 169 1
46 170 1
46 171 2
46 172 1
46 173 1
46 174 1
46 175 1
46 176 1
46 177 1
46 178 1
46 181 1
46 182 1
46 184 1
46 185 1
46 186 1
46 187 1
46 189 1
46 190 1
46 191 1
46 192 1
46 193 3
46 194 2
46 196 1
46 198 1
46 199 3
46 200 1
46 201 1
46 202 2
46 203 1
46 204 1
46 205 1
46 207 1
46 208 1
46 209 1
46 210 1
46 211 1
46 213 1
46 214 1
46 215 1
46 216 1
46 218 1
46 219 1
46 220 1
46 221 1
46 222 1
46 223 2
46 224 2
46 226 1
46 227 1
46 229 1
46 230 1
46 232 2
46 233 1
46 234 1
46 235 2
46 238 1
46 239 1
46 240 1
46 241 1
46 243 1
46 244 1
46 245 1
46 246 1
46 247 1
46 248 1
46 251 2
46 252 1
46 253 2
47 0 1
47 1 2
47 2 1
47 3 1
47 5 1
47 6 1
47 7 1
47 8 1
47 9 1
47 10 2
47 12 1
47 13 2
47 16 1
47 18 1
47 19 1
47 20 1
47 21 1
47 27 1
47 29 1
47 30 1
47 31 1
47 33 1
47 34 1
47 38 1
47 43 1
47 44 1
47 45 1
47 46 2
47 49 1
47 50 2
47 57 1
47 58 2
47 63 1
47 64 1
47 66 1
47 68 1
47 74 1
47 76 1
47 77 1
47 84 1
47 88 1
47 92 2
47 95 2
47 96 1
47 97 1
47 100 1
47 101 1
47 104 1
47 108 1
47 111 1
47 113 1
47 114 1
47 123 1
47 124 1
47 126 1
47 129 1
47 130 1
47 131 1
47 133 1
47 140 1
47 147 1
47 148 1
47 149 1
47 150 1
47 154 1
47 156 1
47 160 1
47 164 1
47 169 1
47 171 2
47 172 1
47 174 1
47 175 1
47 177 1
47 181 1
47 184 1
47 186 1
47 189 1
47 192 1
47 193 2
47 194 2
47 199 2
47 201 1
47 202 2
47 207 1
47 209 1
47 221 1
47 222 1
47 223 1
47 224 1
47 226 1
47 227 1
47 229 1
47 232 1
47 233 1
47 234 1
47 235 2
47 239 1
47 241 1
47 243 1
47 244 1
47 246 1
47 251 2
47 253 1
48 4 1
48 12 1
48 14 1
48 15 1
48 26 1
48 32 1
48 36 1
48 37 1
48 40 1
48 41 1
48 56 1
48 61 1
48 69 1
48 72 1
48 80 1
48 82 1
48 90 1
48 91 1
48 93 1
48 98 1
48 107 1
48 110 1
48 122 1
48 125 1
48 127 1
48 128 1
48 132 1
48 137 1
48 145 1
48 146 1
48 152 1
48 155 1
48 157 1
48 163 1
48 165 1
48 167 1
48 176 1
48 179 1
48 188 1
48 195 1
48 199 1
48 206 1
48 212 1
48 217 1
48 228 1
48 232 1
48 235 1
48 236 1
48 237 1
48 238 1
48 242 1
48 249 1
49 0 1
49 1 1
49 2 1
49 3 1
49 9 1
49 10 1
49 13 1
49 16 1
49 27 1
49 38 1
49 43 1
49 44 1
49 45 1
49 46 1
49 47 1
49 50 1
49 57 1
49 58 1
49 68 1
49 76 1
49 77 1
49 92 1
49 95 1
49 104 1
49 108 1
49 111 1
49 114 1
49 130 1
49 131 1
49 133 1
49 140 1
49 150 1
49 154 1
49 156 1
49 160 1
49 169 1
49 171 1
49 174 1
49 175 1
49 177 1
49 193 1
49 194 1
49 199 1
49 202 1
49 207 1
49 209 1
49 221 1
49 222 1
49 223 1
49 224 1
49 226 1
49 227 1
49 229 1
49 232 1
49 235 1
49 241 1
49 251 1
49 253 1
50 0 2
50 1 4
50 2 1
50 3 2
50 5 1
50 6 1
50 7 1
50 8 1
50 9 1
50 10 3
50 12 1
50 13 2
50 16 1
50 18 1
50 19 2
50 20 1
50 21 2
50 27 1
50 29 1
50 30 1
50 31 1
50 33 1
50 34 1
50 38 1
50 43 1
50 44 1
50 45 1
50 46 2
50 47 2
50 49 1
50 57 1
50 58 2
50 59 1
50 60 1
50 63 2
50 64 1
50 66 1
50 67 1
50 68 2
50 70 1
50 74 1
50 76 1
50 77 1
50 83 1
50 84 1
50 86 1
50 88 1
50 92 2
50 95 3
50 96 2
50 97 1
50 100 1
50 101 2
50 104 1
50 106 1
50 108 1
50 111 1
50 113 1
50 114 1
50 123 1
50 124 1
50 126 1
50 129 1
50 130 1
50 131 1
50 133 1
50 135 1
50 140 1
50 142 1
50 147 1
50 148 1
50 149 1
50 150 1
50 154 1
50 156 2
50 160 1
50 164 1
50 166 2
50 169 1
50 171 2
50 172 1
50 174 1
50 175 1
50 177 1
50 180 1
50 181 1
50 183 1
50 184 1
50 186 1
50 189 2
50 192 1
50 193 2
50 194 2
50 197 2
50 199 3
50 201 1
50 202 2
50 207 1
50 209 1
50 221 1
50 222 1
50 223 1
50 224 1
50 225 1
50 226 1
50 227 1
50 229 1
50 231 1
50 232 1
50 233 1
50 234 1
50 235 4
50 239 2
50 241 1
50 243 1
50 244 1
50 246 1
50 250 1
50 251 2
50 253 2
51 10 1
51 11 1
51 13 1
51 17 1
51 22 1
51 23 1
51 24 1
51 25 1
51 28 1
51 35 1
51 39 1
51 42 1
51 46 1
51 53 1
51 54 1
51 55 1
51 57 1
51 58 1
51 59 1
51 62 1
51 65 1
51 71 1
51 73 1
51 74 1
51 75 1
51 78 1
51 79 1
51 85 1
51 87 1
51 89 1
51 92 1
51 94 1
51 99 1
51 102 1
51 103 1
51 105 1
51 109 1
51 112 1
51 115 1
51 116 1
51 117 1
51 118 1
51 119 1
51 120 1
51 121 1
51 134 1
51 136 1
51 138 1
51 139 1
51 141 1
51 143 1
51 144 1
51 151 1
51 153 1
51 156 1
51 158 1
51 159 1
51 161 1
51 162 1
51 168 1
51 170 1
51 173 1
51 176 1
51 178 1
51 182 1
51 185 1
51 187 1
51 190 1
51 191 1
51 193 1
51 196 1
51 198 1
51 199 1
51 200 1
51 203 1
51 204 1
51 205 1
51 208 1
51 210 1
51 211 1
51 214 1
51 215 1
51 216 1
51 218 1
51 219 1
51 220 1
51 223 1
51 224 1
51 232 1
51 240 1
51 245 1
51 247 1
51 248 1
51 252 1
51 253 1
52 7 1
52 13 1
52 46 1
52 61 1
52 76 1
52 81 1
52 213 1
52 230 1
52 238 1
53 10 1
53 11 1
53 13 1
53 17 1
53 22 1
53 23 1
53 24 1
53 25 1
53 28 1
53 35 1
53 39 1
53 42 1
53 46 1
53 51 1
53 54 1
53 55 1
53 57 1
53 58 1
53 59 1
53 62 1
53 65 1
53 71 1
53 73 1
53 74 1
53 75 1
53 78 1
53 79 1
53 85 1
53 87 1
53 89 1
53 92 1
53 94 1
53 99 1
53 102 1
53 103 1
53 105 1
53 109 1
53 112 1
53 115 1
53 116 1
53 117 1
53 118 1
53 119 1
53 120 1
53 121 1
53 134 1
53 136 1
53 138 1
53 139 1
53 141 1
53 143 1
53 144 1
53 151 1
53 153 1
53 156 1
53 158 1
53 159 1
53 161 1
53 162 1
53 168 1
53 170 1
53 173 1
53 176 1
53 178 1
53 182 1
53 185 1
53 187 1
53 190 1
53 191 1
53 193 1
53 196 1
53 198 1
53 199 1
53 200 1
53 203 1
53 204 1
53 205 1
53 208 1
53 210 1
53 211 1
53 214 1
53 215 1
53 216 1
53 218 1
53 219 1
53 220 1
53 223 1
53 224 1
53 232 1
53 240 1
53 245 1
53 247 1
53 248 1
53 252 1
53 253 1
54 10 1
54 11 1
54 13 1
54 17 1
54 22 1
54 23 1
54 24 1
54 25 1
54 28 1
54 35 1
54 39 1
54 42 1
54 46 1
54 51 1
54 53 1
54 55 1
54 57 1
54 58 1
54 59 1
54 62 1
54 65 1
54 71 1
54 73 1
54 74 1
54 75 1
54 78 1
54 79 1
54 85 1
54 87 1
54 89 1
54 92 1
54 94 1
54 99 1
54 102 1
54 103 1
54 105 1
54 109 1
54 112 1
54 115 1
54 116 1
54 117 1
54 118 1
54 119 1
54 120 1
54 121 1
54 134 1
54 136 1
54 138 1
54 139 1
54 141 1
54 143 1
54 144 1
54 151 1
54 153 1
54 156 1
54 158 1
54 159 1
54 161 1
54 162 1
54 168 1
54 170 1
54 173 1
54 176 1
54 178 1
54 182 1
54 185 1
54 187 1
54 190 1
54 191 1
54 193 1
54 196 1
54 198 1
54 199 1
54 200 1
54 203 1
54 204 1
54 205 1
54 208 1
54 210 1
54 211 1
54 214 1
54 215 1
54 216 1
54 218 1
54 219 1
54 220 1
54 223 1
54 224 1
54 232 1
54 240 1
54 245 1
54 247 1
54 248 1
54 252 1
54 253 1
55 10 1
55 11 1
55 13 1
55 17 1
55 22 1
55 23 1
55 24 1
55 25 1
55 28 1
55 35 1
55 39 1
55 42 1
55 46 1
55 51 1
55 53 1
55 54 1
55 57 1
55 58 1
55 59 1
55 62 1
55 65 1
55 71 1
55 73 1
55 74 1
55 75 1
55 78 1
55 79 1
55 85 1
55 87 1
55 89 1
55 92 1
55 94 1
55 99 1
55 102 1
55 103 1
55 105 1
55 109 1
55 112 1
55 115 1
55 116 1
55 117 1
55 118 1
55 119 1
55 120 1
55 121 1
55 134 1
55 136 1
55 138 1
55 139 1
55 141 1
55 143 1
55 144 1
55 151 1
55 153 1
55 156 1
55 158 1
55 159 1
55 161 1
55 162 1
55 168 1
55 170 1
55 173 1
55 176 1
55 178 1
55 182 1
55 185 1
55 187 1
55 190 1
55 191 1
55 193 1
55 196 1
55 198 1
55 199 1
55 200 1
55 203 1
55 204 1
55 205 1
55 208 1
55 210 1
55 211 1
55 214 1
55 215 1
55 216 1
55 218 1
55 219 1
55 220 1
55 223 1
55 224 1
55 232 1
55 240 1
55 245 1
55 247 1
55 248 1
55 252 1
55 253 1
56 4 1
56 12 1
56 14 1
56 15 1
56 26 1
56 32 1
56 36 1
56 37 1
56 40 1
56 41 1
56 48 1
56 61 1
56 69 1
56 72 1
56 80 1
56 82 1
56 90 1
56 91 1
56 93 1
56 98 1
56 107 1
56 110 1
56 122 1
56 125 1
56 127 1
56 128 1
56 132 1
56 137 1
56 145 1
56 146 1
56 152 1
56 155 1
56 157 1
56 163 1
56 165 1
56 167 1
56 176 1
56 179 1
56 188 1
56 195 1
56 199 1
56 206 1
56 212 1
56 217 1
56 228 1
56 232 1
56 235 1
56 236 1
56 237 1
56 238 1
56 242 1
56 249 1
57 0 1
57 1 1
57 2 1
57 3 1
57 9 1
57 10 2
57 11 1
57 13 2
57 16 1
57 17 1
57 22 1
57 23 1
57 24 1
57 25 1
57 27 1
57 28 1
57 35 1
57 38 1
57 39 1
57 42 1
57 43 1
57 44 1
57 45 1
57 46 2
57 47 1
57 49 1
57 50 1
57 51 1
57 53 1
57 54 1
57 55 1
57 58 2
57 59 1
57 62 1
57 65 1
57 68 1
57 71 1
57 73 1
57 74 1
57 75 1
57 76 1
57 77 1
57 78 1
57 79 1
57 85 1
57 87 1
57 89 1
57 92 2
57 94 1
57 95 1
57 99 1
57 102 1
57 103 1
57 104 1
57 105 1
57 108 1
57 109 1
57 111 1
57 112 1
57 114 1
57 115 1
57 116 1
57 117 1
57 118 1
57 119 1
57 120 1
57 121 1
57 130 1
57 131 1
57 133 1
57 134 1
57 136 1
57 138 1
57 139 1
57 140 1
57 141 1
57 143 1
57 144 1
57 150 1
57 151 1
57 153 1
57 154 1
57 156 2
57 158 1
57 159 1
57 160 1
57 161 1
57 162 1
57 168 1
57 169 1
57 170 1
57 171 1
57 173 1
57 174 1
57 175 1
57 176 1
57 177 1
57 178 1
57 182 1
57 185 1
57 187 1
57 190 1
57 191 1
57 193 2
57 194 1
57 196 1
57 198 1
57 199 2
57 200 1
57 202 1
57 203 1
57 204 1
57 205 1
57 207 1
57 208 1
57 209 1
57 210 1
57 211 1
57 214 1
57 215 1
57 216 1
57 218 1
57 219 1
57 220 1
57 221 1
57 222 1
57 223 2
57 224 2
57 226 1
57 227 1
57 229 1
57 232 2
57 235 1
57 240 1
57 241 1
57 245 1
57 247 1
57 248 1
57 251 1
57 252 1
57 253 2
58 0 1
58 1 2
58 2 1
58 3 1
58 5 1
58 6 1
58 7 1
58 8 1
58 9 1
58 10 3
58 11 1
58 12 1
58 13 3
58 16 1
58 17 1
58 18 1
58 19 1
58 20 1
58 21 1
58 22 1
58 23 1
58 24 1
58 25 1
58 27 1
58 28 1
58 29 1
58 30 1
58 31 1
58 33 1
58 34 1
58 35 1
58 38 1
58 39 1
58 42 1
58 43 1
58 44 1
58 45 1
58 46 3
58 47 2
58 49 1
58 50 2
58 51 1
58 53 1
58 54 1
58 55 1
58 57 2
58 59 1
58 62 1
58 63 1
58 64 1
58 65 1
58 66 1
58 68 1
58 71 1
58 73 1
58 74 2
58 75 1
58 76 1
58 77 1
58 78 1
58 79 1
58 84 1
58 85 1
58 87 1
58 88 1
58 89 1
58 92 3
58 94 1
58 95 2
58 96 1
58 97 1
58 99 1
58 100 1
58 101 1
58 102 1
58 103 1
58 104 1
58 105 1
58 108 1
58 109 1
58 111 1
58 112 1
58 113 1
58 114 1
58 115 1
58 116 1
58 117 1
58 118 1
58 119 1
58 120 1
58 121 1
58 123 1
58 124 1
58 126 1
58 129 1
58 130 1
58 131 1
58 133 1
